_id,_pct_missed,_judgments,_gold_case,_difficulty,_hidden,_contention,_pct_contested,_which_sound_was_more_realistic,morepc_gold,morepc_gold_reason,rownum,s0_simplegrainlength,s1_simplemaxdist,s0_coordinates,s0_mix,s0_simplemaxdist,s0_name,s1_simplegrainlength,s1_name,s1_iteration,s1_hash,s0_hash,s1_mix,s1_coordinates,s0_iteration,jobname,_golden
277568767,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,952,1.00_2.00,None,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-02.mp3,02,a12a927747db44ef0122d0ecc867ad67,384d6089998b4fb4b668579b8f1a8c0a,tones,None,03,tune-simple-study-1-rank-iterations,True
277568768,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,953,1.00_2.00,5,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,03,384d6089998b4fb4b668579b8f1a8c0a,384d6089998b4fb4b668579b8f1a8c0a,simple,0.00_0.00_1.00,03,tune-simple-study-1-rank-iterations,True
277568769,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,954,1.00_2.00,None,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-02.mp3,02,a12a927747db44ef0122d0ecc867ad67,e85d4cf246c0e2c776d85b22ed74bc0b,tones,None,04,tune-simple-study-1-rank-iterations,True
277568770,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,955,1.00_2.00,15,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,04,e85d4cf246c0e2c776d85b22ed74bc0b,e85d4cf246c0e2c776d85b22ed74bc0b,simple,0.00_0.00_1.00,04,tune-simple-study-1-rank-iterations,True
277568771,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,956,1.00_2.00,None,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,451aa5e1754b72c360caacb2247bbccc,tones,None,04,tune-simple-study-1-rank-iterations,True
277568772,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,957,1.00_2.00,30,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,04,451aa5e1754b72c360caacb2247bbccc,451aa5e1754b72c360caacb2247bbccc,simple,0.00_0.00_1.00,04,tune-simple-study-1-rank-iterations,True
277568773,1.00,1,,0,false,"",0.0,"same
s0
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,958,1.00_2.00,None,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,6c90072e7a4aa228516c31f522d946b1,tones,None,04,tune-simple-study-1-rank-iterations,True
277568774,1.00,1,,0,false,"",0.0,"s0
same
null
s1","same
null",Sounds are the same.,959,1.00_2.00,5,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,04,6c90072e7a4aa228516c31f522d946b1,6c90072e7a4aa228516c31f522d946b1,simple,0.00_0.00_1.00,04,tune-simple-study-1-rank-iterations,True
277568775,1.00,1,,0,false,"",0.0,"s0
same
null
s1",s1,Sound 1 is obviously a series of synthesized tones.,960,None,15,None,tones,None,mp3/mix-tones-iteration-03.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,00,dcc77dda3190ec5b017cfba8da560351,d6586c064366081bc03656b73da40eb4,simple,0.00_0.00_1.00,03,tune-simple-study-1-rank-iterations,True
277568776,1.00,2,,0,false,"",0.0,"s1
s0
null
same","same
null",Sounds are the same.,961,2.00_4.00,15,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,00,dcc77dda3190ec5b017cfba8da560351,dcc77dda3190ec5b017cfba8da560351,simple,0.00_0.00_1.00,00,tune-simple-study-1-rank-iterations,True
277568777,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,962,2.00_4.00,None,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,645b37e07caafa0171b7902ab1ed02e6,tones,None,00,tune-simple-study-1-rank-iterations,True
277568778,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,963,2.00_4.00,30,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,00,645b37e07caafa0171b7902ab1ed02e6,645b37e07caafa0171b7902ab1ed02e6,simple,0.00_0.00_1.00,00,tune-simple-study-1-rank-iterations,True
277568779,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,964,None,5,None,tones,None,mp3/mix-tones-iteration-01.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,00,f3c61408415c6a84d2bbe670d3bada06,0881e99d24a3cb576f8e194c4314ea77,simple,0.00_0.00_1.00,01,tune-simple-study-1-rank-iterations,True
277568780,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,965,2.00_4.00,5,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,00,f3c61408415c6a84d2bbe670d3bada06,f3c61408415c6a84d2bbe670d3bada06,simple,0.00_0.00_1.00,00,tune-simple-study-1-rank-iterations,True
277568781,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,966,2.00_4.00,None,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,dbbad57da10f5d284c09ad71e1333007,tones,None,01,tune-simple-study-1-rank-iterations,True
277568782,1.00,1,,0,false,"",0.0,"s1
s0
null
same","same
null",Sounds are the same.,967,2.00_4.00,15,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,01,dbbad57da10f5d284c09ad71e1333007,dbbad57da10f5d284c09ad71e1333007,simple,0.00_0.00_1.00,01,tune-simple-study-1-rank-iterations,True
277568783,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,968,2.00_4.00,None,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,09b29422c4e32eefd2eb65fc1c0191ea,tones,None,01,tune-simple-study-1-rank-iterations,True
277568784,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,969,2.00_4.00,30,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,01,09b29422c4e32eefd2eb65fc1c0191ea,09b29422c4e32eefd2eb65fc1c0191ea,simple,0.00_0.00_1.00,01,tune-simple-study-1-rank-iterations,True
277568785,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,970,2.00_4.00,None,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,c23cfc0a83dcab1abefc88c7c93289cf,tones,None,01,tune-simple-study-1-rank-iterations,True
277568786,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,971,2.00_4.00,5,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,01,c23cfc0a83dcab1abefc88c7c93289cf,c23cfc0a83dcab1abefc88c7c93289cf,simple,0.00_0.00_1.00,01,tune-simple-study-1-rank-iterations,True
277568787,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,972,2.00_4.00,None,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,85f3d8113c0a118015e1e56d05345660,tones,None,02,tune-simple-study-1-rank-iterations,True
277568788,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,973,2.00_4.00,15,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,02,85f3d8113c0a118015e1e56d05345660,85f3d8113c0a118015e1e56d05345660,simple,0.00_0.00_1.00,02,tune-simple-study-1-rank-iterations,True
277568789,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,974,2.00_4.00,None,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,4d197d79cf4c61e067685162b704d1e9,tones,None,02,tune-simple-study-1-rank-iterations,True
277568790,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,975,2.00_4.00,30,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,02,4d197d79cf4c61e067685162b704d1e9,4d197d79cf4c61e067685162b704d1e9,simple,0.00_0.00_1.00,02,tune-simple-study-1-rank-iterations,True
277568791,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,976,2.00_4.00,None,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-01.mp3,01,0881e99d24a3cb576f8e194c4314ea77,fec81269bf65b5899f5dad40aeb65229,tones,None,02,tune-simple-study-1-rank-iterations,True
277568792,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,977,2.00_4.00,5,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,02,fec81269bf65b5899f5dad40aeb65229,fec81269bf65b5899f5dad40aeb65229,simple,0.00_0.00_1.00,02,tune-simple-study-1-rank-iterations,True
277568793,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,978,2.00_4.00,None,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,cec23ca015f334fc958a3f0b8cd97ee0,tones,None,03,tune-simple-study-1-rank-iterations,True
277568794,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,979,2.00_4.00,15,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,03,cec23ca015f334fc958a3f0b8cd97ee0,cec23ca015f334fc958a3f0b8cd97ee0,simple,0.00_0.00_1.00,03,tune-simple-study-1-rank-iterations,True
277568795,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,980,2.00_4.00,None,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-02.mp3,02,a12a927747db44ef0122d0ecc867ad67,d97749723d977c2f0344abe9d66d68e7,tones,None,03,tune-simple-study-1-rank-iterations,True
277568796,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,981,2.00_4.00,30,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,03,d97749723d977c2f0344abe9d66d68e7,d97749723d977c2f0344abe9d66d68e7,simple,0.00_0.00_1.00,03,tune-simple-study-1-rank-iterations,True
277568797,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,982,None,5,None,tones,None,mp3/mix-tones-iteration-00.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,03,030959fc8f48589985ad721e06b5298a,0b1f9635282b5445671290fe7205e2ac,simple,0.00_0.00_1.00,00,tune-simple-study-1-rank-iterations,True
277568798,1.00,1,,0,false,"",1.0,"s0
same
null
s1","same
null",Sounds are the same.,983,2.00_4.00,5,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,03,030959fc8f48589985ad721e06b5298a,030959fc8f48589985ad721e06b5298a,simple,0.00_0.00_1.00,03,tune-simple-study-1-rank-iterations,True
277568799,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,984,2.00_4.00,None,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-02.mp3,02,a12a927747db44ef0122d0ecc867ad67,3a33deb83ebb059cfe83ef63d06a3665,tones,None,04,tune-simple-study-1-rank-iterations,True
277568800,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,985,2.00_4.00,15,0.00_0.00_1.00,simple,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,04,3a33deb83ebb059cfe83ef63d06a3665,3a33deb83ebb059cfe83ef63d06a3665,simple,0.00_0.00_1.00,04,tune-simple-study-1-rank-iterations,True
277568801,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,986,None,30,None,tones,None,mp3/mix-tones-iteration-01.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,04,011c1e3aee0389d0ab8d1415c7b52703,0881e99d24a3cb576f8e194c4314ea77,simple,0.00_0.00_1.00,01,tune-simple-study-1-rank-iterations,True
277568802,1.00,1,,0,false,"",1.0,"s0
same
null
s1","same
null",Sounds are the same.,987,2.00_4.00,30,0.00_0.00_1.00,simple,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,04,011c1e3aee0389d0ab8d1415c7b52703,011c1e3aee0389d0ab8d1415c7b52703,simple,0.00_0.00_1.00,04,tune-simple-study-1-rank-iterations,True
277568803,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,988,None,5,None,tones,None,mp3/mix-tones-iteration-00.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,04,5c09d1d22b3f4bb9d9990d722929275c,0b1f9635282b5445671290fe7205e2ac,simple,0.00_0.00_1.00,00,tune-simple-study-1-rank-iterations,True
277568804,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,989,2.00_4.00,5,0.00_0.00_1.00,simple,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,2.00_4.00,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,04,5c09d1d22b3f4bb9d9990d722929275c,5c09d1d22b3f4bb9d9990d722929275c,simple,0.00_0.00_1.00,04,tune-simple-study-1-rank-iterations,True
277568805,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,990,0.50_1.00,None,0.00_1.00_0.00,simple,15,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,None,mp3/mix-tones-iteration-02.mp3,02,a12a927747db44ef0122d0ecc867ad67,94626593710777c2afd5f55082d3d52a,tones,None,00,tune-simple-study-1-rank-iterations,True
277568806,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,991,0.50_1.00,15,0.00_1.00_0.00,simple,15,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,00,94626593710777c2afd5f55082d3d52a,94626593710777c2afd5f55082d3d52a,simple,0.00_1.00_0.00,00,tune-simple-study-1-rank-iterations,True
277568807,1.00,1,,0,false,"",0.0,"same
s0
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,992,0.50_1.00,None,0.00_1.00_0.00,simple,30,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,f0364e1d1ba5906ed7d03d59eccc139e,tones,None,00,tune-simple-study-1-rank-iterations,True
277568808,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,993,0.50_1.00,30,0.00_1.00_0.00,simple,30,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,00,f0364e1d1ba5906ed7d03d59eccc139e,f0364e1d1ba5906ed7d03d59eccc139e,simple,0.00_1.00_0.00,00,tune-simple-study-1-rank-iterations,True
277568809,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,994,0.50_1.00,None,0.00_1.00_0.00,simple,5,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,b6428dd541bed99c28fd8f4fdd973b50,tones,None,00,tune-simple-study-1-rank-iterations,True
277568810,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,995,0.50_1.00,5,0.00_1.00_0.00,simple,5,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,00,b6428dd541bed99c28fd8f4fdd973b50,b6428dd541bed99c28fd8f4fdd973b50,simple,0.00_1.00_0.00,00,tune-simple-study-1-rank-iterations,True
277568811,0.50,2,,0,false,"",0.0,"s1
null
s0
same",s1,Sound 1 is obviously a series of synthesized tones.,996,None,15,None,tones,None,mp3/mix-tones-iteration-01.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,01,0219932f948a3247ed485c45549ebd82,0881e99d24a3cb576f8e194c4314ea77,simple,0.00_1.00_0.00,01,tune-simple-study-1-rank-iterations,True
277568812,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,997,0.50_1.00,15,0.00_1.00_0.00,simple,15,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,01,0219932f948a3247ed485c45549ebd82,0219932f948a3247ed485c45549ebd82,simple,0.00_1.00_0.00,01,tune-simple-study-1-rank-iterations,True
277568813,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,998,0.50_1.00,None,0.00_1.00_0.00,simple,30,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,None,mp3/mix-tones-iteration-03.mp3,03,d6586c064366081bc03656b73da40eb4,961a1b8e49c42edd93c90b0908af6687,tones,None,01,tune-simple-study-1-rank-iterations,True
277568814,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,999,0.50_1.00,30,0.00_1.00_0.00,simple,30,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,01,961a1b8e49c42edd93c90b0908af6687,961a1b8e49c42edd93c90b0908af6687,simple,0.00_1.00_0.00,01,tune-simple-study-1-rank-iterations,True
277568815,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1000,0.50_1.00,None,0.00_1.00_0.00,simple,5,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3,None,mp3/mix-tones-iteration-00.mp3,00,0b1f9635282b5445671290fe7205e2ac,181110dd1e9f5721cc74e36ede38e71f,tones,None,01,tune-simple-study-1-rank-iterations,True
277568816,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1001,0.50_1.00,5,0.00_1.00_0.00,simple,5,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3,0.50_1.00,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-5.mp3,01,181110dd1e9f5721cc74e36ede38e71f,181110dd1e9f5721cc74e36ede38e71f,simple,0.00_1.00_0.00,01,tune-simple-study-1-rank-iterations,True
